,Unnamed: 0,sampno,longitude,latitude,altitude,speed,smooth,acceleration1000,acceleration,angle,moyenT,difTempsSec,Id,Id1
4053,460206,8363250,2.09333,48.879964,382.600006103516,6.0,7.799999872843434,0.2724399787902847,-0.2724399787902847,189.8221177250396,2,5.0,5814,1004
4054,460303,8363250,2.096226,48.866308,687.7999877929691,11.5,9.833333333333332,0.105639978790283,0.105639978790283,190.28029220087296,1,5.0,5816,1005
4055,460304,8363250,2.096478,48.86645,690.099975585938,10.0,10.366666793823242,0.08339999999999996,-0.08339999999999996,190.28402399590388,1,5.0,5816,1005
4056,460305,8363250,2.096625,48.866705,688.2000122070309,7.699999809265139,9.733333269755047,0.12788001060485826,-0.12788001060485826,190.28766041162987,1,5.0,5816,1005
4057,460306,8363250,2.096742,48.866882,687.7000122070309,6.300000190734861,8.0,0.07783997879028348,-0.07783997879028348,190.28482492121242,1,5.0,5816,1005
4058,460974,8363250,2.096658,48.867515,492.700012207031,3.29999995231628,4.833333412806193,0.26688002386093185,-0.26688002386093185,190.26418622813117,1,5.0,5827,1006
4059,461233,8363250,2.093356,48.879824,450.899993896484,2.2000000476837203,2.60000006357829,0.0,0.0,189.82620756163067,2,40.0,5831,1007
4060,461480,8363250,2.093433,48.879755,408.700012207031,2.29999995231628,2.53333330154419,0.0037066675504047633,0.0037066675504047633,189.83200949526199,2,15.0,5834,1008
4061,461978,8363250,1.803727,48.64336,616.200012207031,3.5999999046325697,8.699999968210866,0.2502000265121461,-0.2502000265121461,8.165444442218188,1,5.0,5836,1009
4062,462594,8363250,2.093372,48.880145,473.899993896484,3.29999995231628,2.9666666984558097,0.011119996023178029,0.011119996023178029,189.82459288875413,2,10.0,5843,1010
4063,462595,8363250,2.0934,48.880191,473.0,3.9000000953674303,3.36666671435038,0.016680003976821966,0.016680003976821966,189.82284980252967,2,10.0,5843,1010
4064,462596,8363250,2.093234,48.880048,479.0,2.5999999046325697,3.2666666507720934,0.036140005302429126,-0.036140005302429126,189.8227430512959,2,10.0,5843,1010
4065,462711,8363250,2.09321,48.879801,464.5,2.4000000953674303,2.733333428700764,0.007942857142857144,-0.007942857142857144,189.8254712915864,2,35.0,5846,1011
4066,462712,8363250,2.09314,48.879727,462.100006103516,3.0,2.9333333969116198,0.03335999469757086,0.03335999469757086,189.82773616387942,2,5.0,5846,1011
4067,462713,8363250,2.09306,48.879749,462.299987792969,2.70000004768372,2.7000000476837163,0.01667999734878518,-0.01667999734878518,189.8275556165704,2,5.0,5846,1011
4068,462714,8363250,2.093006,48.87977100000001,462.600006103516,2.4000000953674303,2.7000000476837167,0.01667999734878569,-0.01667999734878569,189.8246251302121,2,5.0,5846,1011
4069,463048,8363250,2.098729,48.871532,456.399993896484,21.2999992370605,16.599999745686837,0.2390799575805637,0.2390799575805637,190.19083803887543,1,5.0,5849,1012
4070,463049,8363250,2.0992610000000003,48.871398,456.700012207031,14.6000003814697,17.633333206176733,0.37251993637084857,-0.37251993637084857,190.21382301169456,1,5.0,5849,1012
4071,463050,8363250,2.099361,48.87118,459.5,10.3999996185303,15.43333307902017,0.23352004241943056,-0.23352004241943056,190.23286480399727,1,5.0,5849,1012
4072,463051,8363250,2.0989310000000003,48.871211,462.0,20.0,15.0,0.5337600212097153,0.5337600212097153,190.24192442808484,1,5.0,5849,1012
4073,463052,8363250,2.098215,48.871283,461.799987792969,23.5,17.9666665395101,0.1946,0.1946,190.22860847552283,1,5.0,5849,1012
4074,463053,8363250,2.097526,48.871338,462.5,19.7999992370605,21.09999974568684,0.2057200424194361,-0.2057200424194361,190.20581055003663,1,5.0,5849,1012
4075,463054,8363250,2.09694,48.871368,463.5,16.1000003814697,19.7999998728434,0.20571993637084848,-0.20571993637084848,190.1842587584889,1,5.0,5849,1012
4076,463055,8363250,2.096544,48.871396,464.299987792969,10.8999996185303,15.599999745686837,0.2891200424194308,-0.2891200424194308,190.16640037299987,1,5.0,5849,1012
4077,463056,8363250,2.09639,48.871343,469.899993896484,7.199999809265139,11.399999936421715,0.2057199893951429,-0.2057199893951429,190.15407732027958,1,5.0,5849,1012
4078,463057,8363250,2.096444,48.871161,480.600006103516,11.6999998092651,9.93333307902018,0.25019999999999776,0.25019999999999776,190.15097123645043,1,5.0,5849,1012
4079,463058,8363250,2.096283,48.870919,481.799987792969,11.6000003814697,10.166666666666648,0.005559968185424235,-0.005559968185424235,190.15746031400397,1,5.0,5849,1012
4080,463059,8363250,2.096144,48.870721,484.100006103516,5.800000190734861,9.700000127156553,0.32248001060485704,-0.32248001060485704,190.15940649625315,1,5.0,5849,1012
4081,463113,8363250,2.094805,48.88039000000001,465.600006103516,5.699999809265139,6.300000031789143,0.12232001590728732,-0.12232001590728732,189.8628523615453,2,5.0,5851,1013
4082,463143,8624240,2.435217,48.882868,579.5999755859381,3.20000004768372,2.766666730244957,0.022239998674392848,0.022239998674392848,199.69067141871759,3,10.0,5854,1014
4083,463184,8624240,2.417371,48.879702,607.4000244140619,7.699999809265139,9.66666666666666,0.0556,-0.0556,199.25913890277718,3,5.0,5857,1015
4084,463185,8624240,2.41718,48.879697,608.799987792969,4.19999980926514,6.8666664759318055,0.1946,-0.1946,199.25715620169208,3,5.0,5857,1015
4085,463280,8624240,2.3905220000000003,48.977303000000006,331.899993896484,5.400000095367429,4.933333396911619,0.02779999999999996,0.02779999999999996,195.98640615600587,4,5.0,5861,1016
4086,463482,8624240,2.27357,48.868679,264.79998779296903,8.199999809265138,7.533333142598472,0.0,0.0,195.3737941530124,3,5.0,5866,1017
4087,463483,8624240,2.273704,48.868864,265.70001220703097,10.3000001907349,8.899999936421725,0.1167600212097188,0.1167600212097188,195.3729254814167,3,5.0,5866,1017
4088,463484,8624240,2.273924,48.869074,265.79998779296903,12.5,10.333333333333343,0.12231998939513958,0.12231998939513958,195.37233521721242,3,5.0,5866,1017
4089,463485,8624240,2.274247,48.86932,268.70001220703097,17.0,13.266666730244966,0.2502000000000001,0.2502000000000001,195.3737630055721,3,5.0,5866,1017
4090,463486,8624240,2.274581,48.869648,272.899993896484,18.5,16.0,0.08339999999999996,0.08339999999999996,195.3779958949234,3,5.0,5866,1017
4091,463487,8624240,2.2749650000000003,48.869967,280.5,16.0,17.166666666666664,0.13900000000000007,-0.13900000000000007,195.37884170670816,3,5.0,5866,1017
4092,463488,8624240,2.275196,48.870421,267.0,11.6000003814697,15.366666793823233,0.2446399787902848,-0.2446399787902848,195.38377088809918,3,5.0,5866,1017
4093,464022,8624240,2.273073,48.868782,458.600006103516,12.3999996185303,5.699999888738002,0.5615599814414995,0.5615599814414995,195.35861461979664,3,5.0,5879,1018
