,sampno,longitude,latitude,altitude,speed,smooth,acceleration1000,acceleration,angle,moyenT,difTempsSec,StoopMoove,StopMoove1,Id
872780,8485313,1.981303,48.794998,570.799987792969,17.0,11.566666603088386,0.33916002120971545,0.33916002120971545,188.9218100909092,3,5.0,1,1,10374
872859,8485313,1.996091,48.782749,605.4000244140619,26.100000381469695,23.033333460489892,0.1112,0.1112,189.6646246959748,3,5.0,1,1,10376
872860,8485313,1.996936,48.782482,606.0,30.2000007629395,26.800000508626297,0.2279600212097213,0.2279600212097213,189.69057464672719,3,5.0,1,1,10376
872861,8485313,1.997831,48.7822,602.700012207031,31.0,29.10000038146973,0.044479957580563584,0.044479957580563584,189.72181197062264,3,5.0,1,1,10376
872862,8485313,1.998756,48.78191,603.200012207031,29.600000381469695,30.266667048136398,0.0778399787902849,-0.0778399787902849,189.75508401062814,3,5.0,1,1,10376
872863,8485313,1.999614,48.781643,604.9000244140619,28.2000007629395,29.60000038146973,0.07783997879027886,-0.07783997879027886,189.79031488466285,3,5.0,1,1,10376
872864,8485313,2.000468,48.781372,608.299987792969,30.0,29.266667048136398,0.10007995758056368,0.10007995758056368,189.8222216917176,3,5.0,1,1,10376
872865,8485313,2.001317,48.781109,610.5999755859381,28.7000007629395,28.966667175293,0.07227995758056363,-0.07227995758056363,189.85447106333308,3,5.0,1,1,10376
872866,8485313,2.002143,48.780788,610.5999755859381,23.600000381469695,27.433333714803066,0.28356002120972124,-0.28356002120972124,189.8844039207222,3,5.0,1,1,10376
872867,8485313,2.002732,48.780558,609.700012207031,14.5,22.266667048136398,0.5059600212097151,-0.5059600212097151,189.9197095278239,3,5.0,1,1,10376
872868,8485313,2.003045,48.780435,615.200012207031,3.9000000953674303,14.00000015894571,0.589359994697571,-0.589359994697571,189.9462275135736,3,5.0,0,0,10376
872870,8485313,2.003185,48.780385,620.0999755859381,4.0,3.4666666984558097,0.0834,0.0834,189.9644396214919,3,5.0,0,0,10378
873333,8485313,1.972239,48.793481,708.7999877929691,8.199999809265138,7.900000095367424,0.1890400318145736,-0.1890400318145736,188.72124818042218,3,5.0,0,1,10382
873334,8485313,1.972137,48.793742,676.5999755859381,5.400000095367429,8.400000095367421,0.05189332803090421,-0.05189332803090421,188.71618910592747,3,15.0,0,1,10382
873335,8485313,1.972116,48.79382,666.4000244140619,3.5,5.699999968210856,0.10564000530242908,-0.10564000530242908,188.70305733597772,3,5.0,0,0,10382
873336,8485313,1.972086,48.793891,659.9000244140619,3.20000004768372,4.033333381017049,0.01667999734878518,-0.01667999734878518,188.7001608388947,3,5.0,1,1,10382
873337,8485313,1.97203,48.793942,653.4000244140619,3.5999999046325697,3.4333333174387635,0.022239992046356072,0.022239992046356072,188.6969985332312,3,5.0,1,1,10382
873339,8485313,1.971976,48.794083,650.299987792969,4.8000001907348615,3.600000063578287,0.1334400053024292,0.1334400053024292,188.69197590020667,3,5.0,0,1,10384
873340,8485313,1.97191,48.794142,645.9000244140619,3.5999999046325697,3.600000063578287,0.06672001590728742,-0.06672001590728742,188.68858709535016,3,5.0,0,0,10384
873341,8485313,1.971862,48.794205,642.299987792969,3.5,3.9666666984558105,0.00555999469757089,-0.00555999469757089,188.68509865704075,3,5.0,0,0,10384
873443,8485313,1.974657,48.79734000000001,585.9000244140619,5.0,4.166666587193807,0.09452000265121482,0.09452000265121482,188.6762282669399,3,5.0,0,1,10389
873444,8485313,1.974716,48.797492,574.4000244140619,7.400000095367429,5.2333333492279035,0.13344000530242905,0.13344000530242905,188.67604296511703,3,5.0,0,1,10389
873445,8485313,1.974753,48.79767,567.299987792969,5.800000190734861,6.066666762034097,0.08895999469757078,-0.08895999469757078,188.67384848606437,3,5.0,1,1,10389
873543,8485313,1.997172,48.782409,622.4000244140619,31.7000007629395,29.36666679382323,0.14456002120972114,0.14456002120972114,189.6966164772823,3,5.0,1,1,10391
873544,8485313,1.998091,48.782121,625.5,33.0,31.266667048136398,0.0722799575805638,0.0722799575805638,189.7304401318806,3,5.0,1,1,10391
873545,8485313,1.999021,48.781797,624.299987792969,32.5999984741211,32.433333079020194,0.02224008483886699,-0.02224008483886699,189.7637720573221,3,5.0,1,1,10391
873546,8485313,1.99994,48.781486,626.4000244140619,33.0,32.86666615804036,0.02224008483886699,0.02224008483886699,189.79978950262645,3,5.0,1,1,10391
873547,8485313,2.000862,48.781221,625.5999755859381,28.7999992370605,31.466665903727204,0.2335200424194362,-0.2335200424194362,189.83610013802968,3,5.0,1,1,10391
873548,8485313,2.001807,48.780909,631.5999755859381,32.0,31.2666664123535,0.1779200424194361,0.1779200424194361,189.86851802080184,3,5.0,1,1,10391
873549,8485313,2.002622,48.780645,622.200012207031,22.399999618530305,27.733332951863602,0.5337600212097151,-0.5337600212097151,189.90569524705762,3,5.0,1,1,10391
873550,8485313,2.003051,48.780483,615.799987792969,10.6000003814697,21.666666666666664,0.6560799575805698,-0.6560799575805698,189.93947459154754,3,5.0,0,1,10391
873551,8485313,2.003272,48.78044000000001,590.4000244140619,4.0,12.333333333333336,0.1223200070699051,-0.1223200070699051,189.959896928095,3,15.0,0,0,10391
874000,8485313,1.973157,48.78919000000001,680.799987792969,4.5,11.833333333333332,0.5004,-0.5004,188.87144106539108,3,5.0,1,1,10395
874001,8485313,1.973332,48.78935300000001,670.9000244140619,11.8999996185303,9.9666665395101,0.4114399787902848,0.4114399787902848,188.8613974480619,3,5.0,1,1,10395
874002,8485313,1.973659,48.78962,673.700012207031,14.8000001907349,10.399999936421732,0.16124003181457586,0.16124003181457586,188.86378816595402,3,5.0,0,1,10395
874003,8485313,1.97362,48.78995,673.200012207031,14.3999996185303,13.699999809265167,0.0222400318145759,-0.0222400318145759,188.86685665408757,3,5.0,0,1,10395
874004,8485313,1.973762,48.790258,671.0,16.7000007629395,15.3000001907349,0.12788006362915158,0.12788006362915158,188.85604467571625,3,5.0,0,1,10395
874005,8485313,1.974001,48.790595,665.5,19.5,16.866666793823267,0.15567995758056374,0.15567995758056374,188.8519903747201,3,5.0,0,1,10395
874006,8485313,1.974253,48.790967,668.4000244140619,19.6000003814697,18.60000038146973,0.005560021209715415,0.005560021209715415,188.85001208880647,3,5.0,0,1,10395
874007,8485313,1.974519,48.791333,676.9000244140619,19.6000003814697,19.5666669209798,0.0,0.0,188.84669360082668,3,5.0,1,1,10395
874008,8485313,1.9747740000000005,48.791669,689.099975585938,17.3999996185303,18.86666679382323,0.12232004241943085,-0.12232004241943085,188.84353587090183,3,5.0,1,1,10395
874009,8485313,1.974934,48.791914,686.4000244140619,10.3000001907349,15.766666730244967,0.3947599681854241,-0.3947599681854241,188.8398670869354,3,5.0,0,1,10395
874010,8485313,1.974988,48.792059,674.0,7.800000190734861,11.833333333333352,0.1390000000000023,-0.1390000000000023,188.8358832819433,3,5.0,0,1,10395
874011,8485313,1.975169,48.792199,672.5999755859381,7.400000095367429,8.500000158945731,0.0222400053024292,-0.0222400053024292,188.8332902707665,3,5.0,0,1,10395
874204,8485313,2.000302,48.781372,660.299987792969,39.7000007629395,36.3000005086263,0.1890400848388726,0.1890400848388726,189.80674605573967,3,5.0,1,1,10398
874205,8485313,2.001407,48.78103400000001,669.0,36.4000015258789,37.46666717529297,0.18347995758056967,-0.18347995758056967,189.84751217718716,3,5.0,1,1,10398
874206,8485313,2.002437,48.780724,675.4000244140619,33.4000015258789,36.50000127156577,0.16679999999999992,-0.16679999999999992,189.88938643488663,3,5.0,1,1,10398
874207,8485313,2.002866,48.780575,670.299987792969,21.7999992370605,30.533334096272768,1.074933545430505,-1.074933545430505,189.93235781302585,3,3.0,1,1,10398
874209,8485313,2.003292,48.780383,646.9000244140619,3.29999995231628,9.299999713897687,0.0278,0.0278,189.96783261738634,3,5.0,0,0,10400
874210,8485313,2.003414,48.780351,632.9000244140619,3.9000000953674303,3.3333333333333304,0.03336000795364393,0.03336000795364393,189.96994402358314,3,5.0,0,0,10400
874211,8485313,2.003533,48.780321,619.200012207031,4.0,3.733333349227904,0.00555999469757089,0.00555999469757089,189.97440341373292,3,5.0,0,0,10400
874212,8485313,2.003646,48.780293,606.5999755859381,3.9000000953674303,3.93333339691162,0.00555999469757089,-0.00555999469757089,189.97872098612663,3,5.0,0,0,10400
874213,8485313,2.003762,48.780291,603.5999755859381,3.20000004768372,3.7000000476837167,0.038920002651214286,-0.038920002651214286,189.98354133881006,3,5.0,0,0,10400
874467,8485313,2.005415,48.774234,682.0999755859381,3.4000000953674303,2.666666746139527,0.06672000265121429,0.06672000265121429,190.20346133280805,3,5.0,0,0,10404
874469,8485313,2.005657,48.77433900000001,681.0999755859381,3.0999999046325697,3.1333333651224766,0.01111998939514174,0.01111998939514174,190.2065169555442,3,5.0,0,0,10406
874470,8485313,2.00579,48.774385,680.4000244140619,3.79999995231628,3.2666666507720934,0.03892000265121432,0.03892000265121432,190.20930927175687,3,5.0,0,0,10406
874635,8485313,1.97454,48.792458,783.2000122070309,5.0,7.46666653951009,0.046333333333333324,-0.046333333333333324,188.81513370937114,3,15.0,1,1,10408
874636,8485313,1.974245,48.7925,780.7000122070309,7.0,6.5,0.1112,0.1112,188.80756110003173,3,5.0,1,1,10408
874637,8485313,1.973976,48.792595,779.7000122070309,10.6999998092651,7.5666666030883665,0.20571998939513952,0.20571998939513952,188.79878438045532,3,5.0,1,1,10408
874638,8485313,1.973619,48.79273,777.2999877929691,14.1999998092651,10.633333206176733,0.19460000000000005,0.19460000000000005,188.78904573860336,3,5.0,1,1,10408
874639,8485313,1.973135,48.792852,775.7000122070309,11.0,11.966666539510069,0.1779199893951396,-0.1779199893951396,188.77476812454552,3,5.0,1,1,10408
874640,8485313,1.972722,48.792876,775.2999877929691,11.6999998092651,12.2999998728434,0.03891998939513952,0.03891998939513952,188.75580696768986,3,5.0,1,1,10408
874641,8485313,1.972349,48.793023,772.7000122070309,8.80000019073486,10.499999999999988,0.16123997879028132,-0.16123997879028132,188.74525395351705,3,5.0,1,1,10408
874642,8485313,1.9721990000000005,48.793211,767.5,10.6999998092651,10.399999936421684,0.10563997879028132,0.10563997879028132,188.7310515531699,3,5.0,0,1,10408
874643,8485313,1.972159,48.793377,761.599975585938,4.6999998092651385,8.066666603088366,0.33359999999999784,-0.33359999999999784,188.72110666963147,3,5.0,0,1,10408
874644,8485313,1.972124,48.793555,753.7999877929691,7.300000190734861,7.5666666030883665,0.1445600212097166,0.1445600212097166,188.71549147614644,3,5.0,0,1,10408
874645,8485313,1.972105,48.79362800000001,748.900024414062,4.19999980926514,5.399999936421711,0.08618001060485825,-0.08618001060485825,188.7078357362743,3,10.0,0,1,10408
874646,8485313,1.972091,48.793757,729.2000122070309,6.5,6.0,0.12788001060485826,0.12788001060485826,188.70612854043495,3,5.0,0,1,10408
874759,8485313,1.97506,48.797635,783.5,4.6999998092651385,3.6333332856496185,0.06115999469757085,0.06115999469757085,188.67847815038044,3,10.0,1,1,10411
874865,8485313,2.004493,48.779835,685.200012207031,4.19999980926514,3.1999999682108564,0.06671998939514179,0.06671998939514179,190.01599995384566,3,5.0,1,1,10413
874867,8485313,2.004791,48.779725,690.599975585938,4.30000019073486,3.833333333333333,0.07228001060485822,0.07228001060485822,190.0266720364234,3,5.0,1,1,10415
874868,8485313,2.004874,48.779699,692.599975585938,3.20000004768372,3.5000000794728594,0.0611600079536434,-0.0611600079536434,190.0315583941829,3,5.0,1,1,10415
874869,8485313,2.00498,48.779657,690.099975585938,3.0999999046325697,3.5333333810170497,0.005560007953643953,-0.005560007953643953,190.0341697032236,3,5.0,1,1,10415
874871,8485313,2.0052380000000003,48.77959,692.7000122070309,4.19999980926514,3.433333237965903,0.06671998939514179,0.06671998939514179,190.04286498710255,3,5.0,1,1,10417
874872,8485313,2.00535,48.779555,691.599975585938,3.4000000953674303,3.53333330154419,0.044479984092712664,-0.044479984092712664,190.04788777556496,3,5.0,1,1,10417
875117,8485313,2.006002,48.774821,649.5999755859381,3.9000000953674303,4.0333334604899065,0.08339999999999999,0.08339999999999999,190.20399645601788,3,5.0,0,0,10421
875118,8485313,2.006105,48.774847,652.5999755859381,3.5999999046325697,3.300000031789143,0.016680010604858218,-0.016680010604858218,190.2050226413686,3,5.0,0,0,10421
875119,8485313,2.006194,48.774905,659.5,3.29999995231628,3.599999984105427,0.016679997348785714,-0.016679997348785714,190.20840223523257,3,5.0,0,0,10421
875120,8485313,2.006294,48.774963,664.4000244140619,4.5,3.7999999523162833,0.06672000265121482,0.06672000265121482,190.2093372362061,3,5.0,0,1,10421
875123,8485313,2.006699,48.775147,696.599975585938,3.29999995231628,2.53333330154419,0.03057999734878517,0.03057999734878517,190.21559120886585,3,10.0,0,0,10423
875272,8485313,1.974244,48.792303,766.7000122070309,11.3000001907349,9.53333346048992,0.034472004241943764,0.034472004241943764,188.81874362251983,3,25.0,1,1,10425
875273,8485313,1.973992,48.792432,764.5,7.800000190734861,9.1000000635783,0.19460000000000227,-0.19460000000000227,188.80484245268462,3,5.0,1,1,10425
875274,8485313,1.973729,48.792552,763.5,11.1000003814697,10.06666692097982,0.18348001060485716,0.18348001060485716,188.7938215237209,3,5.0,1,1,10425
875275,8485313,1.97331,48.792741,760.599975585938,16.7000007629395,11.866667111714687,0.3113600212097209,0.3113600212097209,188.78403280021348,3,5.0,1,1,10425
875276,8485313,1.972874,48.79291,760.0,15.6999998092651,14.50000031789143,0.055600053024296686,-0.055600053024296686,188.7663335861498,3,5.0,1,1,10425
875277,8485313,1.972502,48.793023,756.2000122070309,9.10000038146973,13.833333651224775,0.36695996818542254,-0.36695996818542254,188.7481259427839,3,5.0,1,1,10425
875278,8485313,1.97224,48.793105,755.599975585938,10.0,11.600000063578275,0.05003997879028299,0.05003997879028299,188.73374792562686,3,5.0,1,1,10425
875279,8485313,1.97224,48.793353,750.599975585938,9.5,9.53333346048991,0.027800000000000047,-0.027800000000000047,188.72657131526591,3,5.0,1,1,10425
875280,8485313,1.972144,48.793571,726.2000122070309,4.40000009536743,7.96666669845581,0.2835599946975709,-0.2835599946975709,188.71913232364864,3,5.0,0,1,10425
875281,8485313,1.972118,48.793631,708.599975585938,3.70000004768372,5.866666714350384,0.019460001325607143,-0.019460001325607143,188.70775839030446,3,10.0,0,0,10425
875282,8485313,1.9720830000000005,48.793693,687.5,3.29999995231628,3.800000031789143,0.022240005302429644,-0.022240005302429644,188.70536335676263,3,5.0,0,0,10425
875369,8485313,1.974548,48.797095,500.399993896484,3.0999999046325697,3.099999984105429,0.00555999469757087,0.00555999469757087,188.6811913371827,3,5.0,0,0,10428
881087,8448965,2.22986,48.83447,281.399993896484,3.20000004768372,3.3333333333333366,0.0139,0.0139,195.02125224865745,1,10.0,0,0,10481
881088,8448965,2.2297580000000004,48.834451,278.70001220703097,3.0999999046325697,3.0000000000000027,0.005560007953643953,-0.005560007953643953,195.0157046440473,1,5.0,0,0,10481
882341,8448965,2.228102,48.834657,277.70001220703097,21.2000007629395,12.666666825612399,0.6838800636291533,0.6838800636291533,194.93880040292285,1,5.0,0,1,10489
882342,8448965,2.22832,48.834222,276.600006103516,18.6000003814697,16.233333587646488,0.1445600212097208,-0.1445600212097208,194.94883158024052,1,5.0,0,1,10489
882343,8448965,2.22856,48.834084,277.29998779296903,13.6999998092651,17.833333651224766,0.272440031814576,-0.272440031814576,194.97469653966252,1,5.0,1,1,10489
882344,8448965,2.229027,48.834175,278.79998779296903,10.1000003814697,14.133333524068167,0.2001599681854242,-0.2001599681854242,194.99146317118615,1,5.0,0,1,10489
882345,8448965,2.229361,48.834216,280.600006103516,10.1999998092651,11.333333333333302,0.005559968185424235,0.005559968185424235,195.00117245969184,1,5.0,0,1,10489
882346,8448965,2.229563,48.834241,282.5,5.3000001907348615,8.533333460489889,0.2724399787902813,-0.2724399787902813,195.00929229146962,1,5.0,0,1,10489
882411,8448965,2.243857,48.842952,232.5,4.40000009536743,11.333333492279074,0.3613999734878556,-0.3613999734878556,195.1879327247353,1,5.0,1,1,10491
882412,8448965,2.243939,48.842859,235.300003051758,6.099999904632571,7.133333206176768,0.09451998939514183,0.09451998939514183,195.1911111828795,1,5.0,1,1,10491
882413,8448965,2.243989,48.842683,238.0,9.69999980926514,6.733333269755048,0.2001599946975709,0.2001599946975709,195.1939435613676,1,5.0,1,1,10491
882414,8448965,2.244027,48.842425,240.600006103516,9.89999961853027,8.56666644414266,0.01111998939514116,0.01111998939514116,195.1980748029092,1,5.0,1,1,10491
882415,8448965,2.244043,48.842241,248.100006103516,6.0,8.533333142598469,0.21683997879028302,-0.21683997879028302,195.2078691845943,1,5.0,1,1,10491
882416,8448965,2.24412,48.842055,255.199996948242,7.900000095367429,7.933333237965899,0.10564000530242908,0.10564000530242908,195.21319095212812,1,5.0,1,1,10491
882426,8448965,2.244306,48.84173300000001,277.899993896484,4.099999904632569,2.99999992052714,0.0333599991162619,0.0333599991162619,195.24602991222375,1,15.0,1,1,10494
882427,8448965,2.244246,48.841874,278.29998779296903,7.5,4.633333285649616,0.18904000530242912,0.18904000530242912,195.24247413600014,1,5.0,1,1,10494
882992,8448965,2.2378310000000003,48.833949,189.699996948242,11.5,13.9333333969116,0.20016002120971535,-0.20016002120971535,195.2688103272086,1,5.0,1,1,10503
882993,8448965,2.237598,48.83394000000001,189.800003051758,3.4000000953674303,10.00000015894571,0.4503599946975709,-0.4503599946975709,195.26024599983882,1,5.0,1,1,10503
883083,8448965,2.230966,48.834426,276.20001220703097,6.199999809265139,7.733333269755045,0.05560000000000005,-0.05560000000000005,195.0453736957602,1,5.0,0,1,10505
886160,8384967,2.389609,48.837652,381.899993896484,15.1000003814697,18.4666665395101,0.23907995758056924,-0.23907995758056924,199.51406190443012,3,5.0,1,1,10537
886161,8384967,2.389783,48.837461,382.0,8.80000019073486,14.43333339691162,0.35028001060485714,-0.35028001060485714,199.53785181142482,3,5.0,1,1,10537
886162,8384967,2.390011,48.837356,379.600006103516,6.400000095367429,10.100000222523995,0.13344000530242914,-0.13344000530242914,199.55159524519013,3,5.0,1,1,10537
886163,8384967,2.390361,48.837347,376.5,11.8999996185303,9.033333301544195,0.30579997348785565,0.30579997348785565,199.5650899633332,3,5.0,1,1,10537
886164,8384967,2.390658,48.837344,373.5,6.599999904632571,8.299999872843433,0.2946799840927138,-0.2946799840927138,199.57569287028423,3,5.0,1,1,10537
886170,8384967,2.391264,48.837237,340.899993896484,3.20000004768372,3.0,0.011120002651214822,0.011120002651214822,199.601782931946,3,5.0,1,1,10539
888339,5547466,2.226902,48.781075,756.5,16.6000003814697,13.666666984558086,0.5726800106048573,0.5726800106048573,196.4073935782459,1,5.0,1,1,10557
888340,5547466,2.22667,48.781334,752.0,7.900000095367429,10.266666889190665,0.4837200159072864,-0.4837200159072864,196.3968704257027,1,5.0,1,1,10557
888341,5547466,2.226589,48.781494,749.400024414062,12.5,12.333333492279044,0.1278799973487855,0.1278799973487855,196.37623181315732,1,10.0,1,1,10557
888342,5547466,2.22642,48.781784,746.7000122070309,17.2000007629395,12.533333619435641,0.26132004241943624,0.26132004241943624,196.3783558781712,1,5.0,1,1,10557
888343,5547466,2.226182,48.782094,742.400024414062,18.1000003814697,15.933333714803064,0.05003997879027917,0.05003997879027917,196.3667941247568,1,5.0,1,1,10557
888344,5547466,2.225894,48.78246,736.400024414062,20.2000007629395,18.500000635782897,0.11676002120972075,0.11676002120972075,196.35509412497598,1,5.0,1,1,10557
888345,5547466,2.225596,48.782838,730.0,17.5,18.60000038146973,0.15012004241943622,-0.15012004241943622,196.33740746940646,1,5.0,1,1,10557
888346,5547466,2.2253700000000003,48.783125,718.7999877929691,12.0,16.56666692097983,0.3058,-0.3058,196.3122698879616,1,5.0,1,1,10557
888347,5547466,2.225221,48.783233,711.2999877929691,9.0,12.833333333333332,0.1668,-0.1668,196.28598823701526,1,5.0,1,1,10557
888348,5547466,2.224909,48.783102,710.099975585938,18.5,13.166666666666664,0.5282000000000001,0.5282000000000001,196.26292332567402,1,5.0,1,1,10557
888349,5547466,2.224264,48.783089,711.599975585938,16.2999992370605,14.599999745686837,0.12232004241943616,-0.12232004241943616,196.26535556458032,1,5.0,1,1,10557
888367,5547466,2.223816,48.783023,820.0,4.099999904632569,4.399999936421713,0.0,0.0,196.23110434425305,1,5.0,1,1,10560
889732,8576459,2.049644,48.782452,710.400024414062,4.30000019073486,3.6000000635782863,0.10008001060485824,0.10008001060485824,191.24098040534562,1,5.0,1,1,10571
889733,8576459,2.049733,48.782331,712.599975585938,3.5,3.43333339691162,0.04448001060485822,-0.04448001060485822,191.241435628922,1,5.0,1,1,10571
889734,8576459,2.050168,48.782071,716.5,12.3999996185303,6.733333269755052,0.2474199893951424,0.2474199893951424,191.24222630890927,1,10.0,1,1,10571
889735,8576459,2.050323,48.781707,719.0,3.9000000953674303,6.599999904632576,0.4725999734878556,-0.4725999734878556,191.25800242518085,1,5.0,1,1,10571
889736,8576459,2.050508,48.781593,724.2000122070309,10.6000003814697,8.96666669845581,0.37252001590728623,0.37252001590728623,191.28182333055224,1,5.0,1,1,10571
889737,8576459,2.050688,48.781434,725.5,7.0,7.166666825612376,0.2001600212097153,-0.2001600212097153,191.28860426602452,1,5.0,1,1,10571
889738,8576459,2.050678,48.781531,724.7999877929691,10.1999998092651,9.266666730244932,0.1779199893951396,0.1779199893951396,191.307798181478,1,5.0,1,1,10571
889739,8576459,2.050482,48.78164,711.400024414062,8.39999961853027,8.533333142598455,0.10008001060485654,-0.10008001060485654,191.30525473329567,1,5.0,1,1,10571
889740,8576459,2.050376,48.78172100000001,703.099975585938,4.0,7.533333142598455,0.24463997879028304,-0.24463997879028304,191.2955334587134,1,5.0,1,1,10571
890944,8576459,2.22394,48.898006,305.5,9.0,6.133333365122478,0.09451998939514177,0.09451998939514177,193.14112956398003,1,5.0,1,1,10582
890945,8576459,2.224402,48.898174,307.600006103516,17.7999992370605,11.366666475931787,0.4892799575805639,0.4892799575805639,193.14896776903302,1,5.0,0,1,10582
890946,8576459,2.224934,48.898371,308.0,18.1000003814697,14.966666539510069,0.016680063629151577,0.016680063629151577,193.15811973949963,1,5.0,0,1,10582
890947,8576459,2.22536,48.898585,310.399993896484,12.6999998092651,16.199999809265098,0.3002400318145759,-0.3002400318145759,193.16849075521873,1,5.0,0,1,10582
890948,8576459,2.225804,48.89878,312.5,18.2999992370605,16.366666475931765,0.3113599681854244,0.3113599681854244,193.17515253478473,1,5.0,0,1,10582
890949,8576459,2.226412,48.898971,310.70001220703097,15.8000001907349,15.599999745686837,0.13899994697570345,-0.13899994697570345,193.18291435613202,1,5.0,0,1,10582
890950,8576459,2.22665,48.899259,312.899993896484,14.8000001907349,16.299999872843433,0.05559999999999991,-0.05559999999999991,193.1960254120611,1,5.0,0,1,10582
890951,8576459,2.226407,48.899601,307.5,21.2000007629395,17.266667048136433,0.3558400318145757,0.3558400318145757,193.1955495978996,1,5.0,1,1,10582
890952,8576459,2.226162,48.899986,303.899993896484,18.8999996185303,18.3000001907349,0.12788006362915158,-0.12788006362915158,193.17952451580263,1,5.0,1,1,10582
890953,8576459,2.22586,48.900305,299.79998779296903,17.8999996185303,19.333333333333364,0.055600000000000094,-0.055600000000000094,193.16183021013626,1,5.0,1,1,10582
890954,8576459,2.225572,48.900574,297.20001220703097,14.5,17.099999745686866,0.18903997879028456,-0.18903997879028456,193.1443047998852,1,5.0,1,1,10582
890955,8576459,2.225493,48.900785,294.399993896484,4.40000009536743,12.266666571299243,0.561559994697571,-0.561559994697571,193.1284944581356,1,5.0,1,1,10582
891822,8576459,2.2236860000000003,48.898039,520.5999755859381,5.3000001907348615,4.733333349227906,0.1167600079536435,0.1167600079536435,193.13841384636143,1,5.0,1,1,10586
892446,8576459,2.22452,48.899746,305.600006103516,24.2000007629395,20.400000254313163,0.26132004241943624,0.26132004241943624,193.09507224068196,1,5.0,1,1,10591
892447,8576459,2.224987,48.899318,311.100006103516,25.7000007629395,23.13333384195966,0.08339999999999996,0.08339999999999996,193.11707225191697,1,5.0,1,1,10591
892448,8576459,2.225396,48.898941,316.79998779296903,20.2999992370605,23.400000254313163,0.3002400848388723,-0.3002400848388723,193.1422471932824,1,5.0,1,1,10591
892449,8576459,2.225506,48.898704,319.600006103516,9.60000038146973,18.533333460489906,0.5949199363708471,-0.5949199363708471,193.16479647153253,1,5.0,0,1,10591
892450,8576459,2.225134,48.898577,322.0,16.0,15.299999872843411,0.35583997879028306,0.35583997879028306,193.174792959316,1,5.0,0,1,10591
892451,8576459,2.224676,48.898452,321.899993896484,14.8000001907349,13.466666857401545,0.06671998939513947,-0.06671998939513947,193.16731607311283,1,5.0,0,1,10591
892452,8576459,2.2242740000000003,48.898323,319.600006103516,14.5,15.1000000635783,0.016680010604860483,-0.016680010604860483,193.1572496237868,1,5.0,0,1,10591
892453,8576459,2.2239,48.898226,324.29998779296903,12.5,13.933333396911634,0.1112,-0.1112,193.1490884772144,1,5.0,0,1,10591
892454,8576459,2.223634,48.898156,317.70001220703097,8.60000038146973,11.866666793823242,0.2168399787902831,-0.2168399787902831,193.1408721657234,1,5.0,1,1,10591
892498,8576459,2.2260020000000003,48.899164,822.2000122070309,15.8000001907349,15.299999872843433,0.06116002120972084,0.06116002120972084,193.17141618935523,1,5.0,1,1,10595
892499,8576459,2.226429,48.899354,821.099975585938,15.3999996185303,15.299999872843433,0.022240031814575727,-0.022240031814575727,193.17847777340728,1,5.0,1,1,10595
892500,8576459,2.226771,48.899504,820.599975585938,8.60000038146973,13.266666730244975,0.3780799575805678,-0.3780799575805678,193.18572021541297,1,5.0,1,1,10595
892501,8576459,2.226743,48.899777,820.7999877929691,16.0,13.333333333333346,0.4114399787902831,0.4114399787902831,193.19226025337525,1,5.0,1,1,10595
892502,8576459,2.226534,48.900066,821.900024414062,18.2999992370605,14.299999872843411,0.1278799575805639,0.1278799575805639,193.18424507720192,1,5.0,1,1,10595
892503,8576459,2.226225,48.900435,823.400024414062,18.7999992370605,17.699999491373667,0.02779999999999987,0.02779999999999987,193.17078123510876,1,5.0,1,1,10595
892504,8576459,2.225967,48.90069,826.099975585938,15.6000003814697,17.566666285196902,0.1779199363708484,-0.1779199363708484,193.15145332243515,1,5.0,1,1,10595
892505,8576459,2.225944,48.901032,828.099975585938,13.6000003814697,15.999999999999964,0.1112000000000001,-0.1112000000000001,193.1374781202876,1,5.0,1,1,10595
892506,8576459,2.225909,48.901206,831.0,3.0999999046325697,10.766666889190658,0.5838000265121445,-0.5838000265121445,193.12703330123054,1,5.0,1,1,10595
894935,2721228,1.868693,49.027344,295.5,40.0,34.566666920979834,0.2668799575805636,0.2668799575805636,178.96930483149052,1,5.0,1,1,10612
894936,2721228,1.867766,49.027833,294.0,37.0,37.40000025431317,0.16679999999999992,-0.16679999999999992,178.93075057416644,1,5.0,1,1,10612
894937,2721228,1.867037,49.028147,290.600006103516,19.5,32.166666666666664,0.9730000000000002,-0.9730000000000002,178.89323498954326,1,5.0,1,1,10612
894938,2721228,1.866814,49.028542,289.29998779296903,24.5,27.0,0.2780000000000001,0.2780000000000001,178.85887266490195,1,5.0,1,1,10612
894939,2721228,1.866724,49.029133,285.100006103516,33.0,25.666666666666664,0.4726000000000001,0.4726000000000001,178.8336519113567,1,5.0,1,1,10612
894940,2721228,1.866788,49.029795,285.100006103516,36.0,31.166666666666664,0.16679999999999992,0.16679999999999992,178.8104508709785,1,5.0,1,1,10612
894941,2721228,1.867226,49.030519,289.399993896484,41.2999992370605,36.766666412353494,0.2946799575805638,0.2946799575805638,178.79001697781018,1,5.0,1,1,10612
894942,2721228,1.867655,49.031173,291.5,33.7999992370605,37.033332824706996,0.41700000000000015,-0.41700000000000015,178.78328928230442,1,5.0,1,1,10612
894943,2721228,1.867801,49.03165900000001,287.5,19.2000007629395,31.433333079020162,0.8117599151611274,-0.8117599151611274,178.78160940690788,1,5.0,1,1,10612
